"id","code","name","account_type","reconcile","note","name@sv_SE","tax_ids"
"a352","352","Bidrag/gåvor från privata aktörer","liability_non_current",False,"Här redovisas bidrag från privata aktörer (t.ex. privata företag, föreningar, stiftelser, enskilda personer) samt gåvor som erhålles utan ersättning eller ersättning som väsentligt understiger tillgångens verkliga värde. Det verkliga värdet av gåvan eller mellanskillnaden mellan verkligt värde och den ersättning kommunen erlagt för tillgången redovisas som intäkt på detta konto. Här redovisas t.ex. sponsring från företag, stiftelser och andra privata aktörer vid arrangemang. Kontot kan vid behov underindelas för att specificera olika bidrag och gåvor. Bidrag/gåvor från privata aktörer efterfrågas av SCB i RS tillsammans med konto 359 Övriga bidrag. Motkonto • För gåva som avser anläggningstillgång görs motbokning på konto i kontogrupp 40 eller direkt på aktuellt tillgångskonto. Bokför inte på kontot • Försäljning av exploateringsfastigheter redovisas på konto 372 Försälj-ning av exploateringsfastigheter. • Ersättningar från exploateringsavtal som tas ut enligt reglerna i PBL 6 kap. 39–","Bidrag/gåvor från privata aktörer",""
"a354","354","Ersättningar från Försäkringskassan för personliga assistenter","liability_non_current",False,"På detta konto bokförs erhållna ersättningar från Försäkringskassan som avser personliga assistenter. Retroaktiva ersättning som betalas ut från Försäkringskassan till privat utförare som de sedan vidareförmedlar till kommunen, redovisas också här. Betalningar från och till Försäkringskassan ska bruttoredovisas via konto 354 Ersättningar från Försäkringskassan för personliga assistenter, och underkonto 4538 Ersättning till försäkringskassan för personliga assistenter. På dessa konton ska bara transaktioner med motpart Försäkringskassan (815) bokföras, alltså även ersättningar som vidareförmedlas av privat utförare. Ersättningar från Försäkringskassan för personliga assistenter efterfrågas av SCB i RS.","Ersättningar från Försäkringskassan för personliga assistenter",""
"a356","356","Särskild momsersättning","liability_non_current",False,"Här redovisas den särskilda momsersättning (6 % och 5 % respektive 18 %) som kommunen erhåller för köp av ej skattepliktig verksamhet samt vid hyra av lokaler för särskilt boende. Särskild momsersättning vid köp av ej skattepliktig verksamhet efterfrågas av SCB i RS. Motkonto • Motbokning sker på konto 165 Fordringar hos staten.","Särskild momsersättning",""
"a357","357","Offentliga bidrag (investeringar)","liability_non_current",False,"Enligt RKR:s rekommendation R2 Intäkter ska offentliga investeringsbidrag först skuldföras, vilket sker på konto 2388 Skuld för offentliga bidrag (investeringar), för att sedan upplösas (intäktsföras) i takt med att investeringarna skrivs av över sina nyttjandeperioder. Den upplösning (intäktsföring) av bidrag som sker på underkonto 2389 redovisas på detta konto. Offentliga bidrag till investeringar efterfrågas av SCB i RS uppdelat på motpart. Motkonto • Motkontering sker på underkonto 2389 Ackumulerade upplösningar av offentliga bidrag (investeringar).","Offentliga bidrag (investeringar)",""
"a358","358","EU-bidrag","liability_non_current",False,"På detta konto bokförs driftbidrag från EU. EU-bidrag efterfrågas av SCB i RS. Bokför inte på kontot • Bidrag från EU hänförliga till en investering redovisas på konto 357 Of-fentliga bidrag (investeringar).","EU-bidrag",""
"a359","359","Övriga bidrag","liability_non_current",False,"På detta konto redovisas övriga bidrag för vilka särskilda konton inte lagts upp i denna kontogrupp. Övriga bidrag efterfrågas av SCB i RS tillsammans med konto 352 Bidrag/gåvor från privata aktörer. Bokför inte på kontot • Här redovisas inte kostnadsersättningar och riktade bidrag från statliga myndigheter, dessa redovisas på konto 351 Kostnadsersättningar och riktade bidrag, ej investeringsbidrag. • Offentliga bidrag till investeringar redovisas på konto 357 Offentliga bidrag (investeringar).","Övriga bidrag",""
"a361","361","Försäljning av verksamhet","liability_non_current",False,"Här redovisas intäkter för försäljning av verksamhet och entreprenader. Exempel på sådana intäkter är interkommunala ersättningar för vård- eller elevplatser, försäljning av hemtjänst till annan kommun, ersättningar för samverkansprojekt där kommunen utför tjänster inom ramen för samverkan samt ersättningar för administrativa tjänster till kommunala företag som t.ex. löneadministration och inköpssamarbeten. För att klassas som försäljning av verksamhet och redovisas på detta konto ska följande villkor samtidigt vara uppfyllda: • Avtal eller liknande överenskommelse om att sälja viss verksamhet finns med annan köpare. Som avtal/överenskommelse räknas även verksamhet med köpare grundat på peng- eller checksystem. • Den ersättning som erhålls ska motsvara utförd prestation. Vid behov kan kontot indelas i underkonton för försäljning av plats, fasta avgifter, rörliga avgifter, grundpris, tilläggspris. Försäljning av plats kan underindelas i exempelvis förskoleplats, pedagogisk omsorg, friti","Försäljning av verksamhet",""
"a363","363","Försäljning av konsulttjänster och andra tjänster","liability_non_current",False,"På detta konto redovisas intäkter som avser försäljning av tjänster i form av specialuppdrag av tillfällig karaktär. Exempel på sådant kan vara ersättning för föredrag, tillfälliga externa utbildningsinsatser, handledning av t.ex. lärarstuderande vid praktik samt ekonomisk eller juridisk rådgivning till kommunala företag. SCB efterfrågar försäljning av konsulttjänster och andra tjänster tillsammans med konto 361 Försäljning av verksamhet fördelade på kommuner (82), kommunalförbund och SKR (83) eller regioner (84) och övriga. Bokför inte på kontot • Ersättningar som grundar sig på ett avtal som inte är av tillfällig karak-tär mellan parterna redovisas på konto 361 Försäljning av verksamhet.","Försäljning av konsulttjänster och andra tjänster",""
"a365","365","Återvunna, tidigare avskrivna kundfordringar","liability_non_current",False,"Kontot krediteras för återvunna belopp som avser tidigare avskrivna kund-fordringar. Kontot krediteras med det belopp som återvunnits med respektive likvidkonto i kontogrupp 19 som motkonto. Eventuell utgående moms i ursprungsverifikatet ska redovisas. SCB efterfrågar Återvunna, tidigare avskrivna kundfordringar tillsammans med konto 361 Försäljning av verksamhet och konto 363 Försäljning av konsulttjänster och andra tjänster när motparten inte är kommuner (82), kommunalförbund och SKR (83) eller regioner (84). Bokför inte på kontot • I det fall kundfordringen återvinns samma år som kundförlusten redovisats återförs dock under året uppbokad kundförlust.","Återvunna, tidigare avskrivna kundfordringar",""
"a369","369","Övriga ersättningar och intäkter","liability_non_current",False,"På detta konto redovisas ersättningar och intäkter, som till exempel erhållna försäkringsersättningar, intrångsersättningar och viten, som kommunen inte fattar beslut om på egen hand. Här redovisas även ersättningar för t.ex. arrangemang som kommunen genomför i samverkan med andra. Här redovisas t.ex. avgifter för betalningspåminnelser. Här redovisas även sådana differenser som uppstår på kund- respektive leverantörsskulder vid omräkning av utländsk valuta till svenska kronor på grund av att kursen på den utländska valutan under kredittiden stigit (vid fordringar) eller sjunkit (vid skulder). Kursvinster bokförs när de realiserats eller vid bokslut om orealiserade kursvinster kan konstateras utifrån balansdagens kurs. Skulder i utländsk valuta omräknas enligt växelkursen på balansdagen. Se LKBR 7 kap 9 §. Efterfrågas av SCB i RS tillsammans med kontogrupp 30. Bokför inte på kontot • Dröjsmålsränta för kundfordringar redovisas som finansiell intäkt på konto 845 Ränteintäkter på kundford","Övriga ersättningar och intäkter",""
"a372","372","Försäljning av exploateringsfastigheter","liability_non_current",False,"På detta konto redovisas försäljningspriset för mark vid försäljning av exploateringsfastigheter som redovisats som materiell omsättningstillgångar på konto 147 Exploateringsfastigheter. Även markanvisningsavgift som inräknas i köpeskillingen redovisas här. Anskaffningskostnad hänförlig till försåld del redovisas på konto 418, Anskaffningskostnad, försåld exploateringsfastighet. Bokför inte på kontot • Vinst vid försäljning av finansiella omsättningstillgångar redovisas på konto 846 Försäljning och värdering, finansiella omsättningstillgångar. • Ersättningar från exploateringsavtal som tas ut enligt reglerna i PBL 6 kap. 39-42 §§ redovisas på konto 373 Övriga ersättningar, exploateringsverksamhet. •Markanvisningsavgift som ej är en del av köpeskillingen för marken utan en avgift redovisas på konto 373 Övriga ersättningar, exploateringsverksamhet.","Försäljning av exploateringsfastigheter",""
"a373","373","Övriga ersättningar, exploateringsverksamhet","liability_non_current",False,"På detta konto redovisas ersättning från exploatören som tas ut enligt PBL 6 kap 39-42 §§ och avser att finansiera investeringar i t.ex. gator och allmän platsmark i samband med exploatering. Intäkten redovisas i enlighet med RKR R2 i takt med att investeringarna färdigställs. Kontot kan vid behov underindelas för att särredovisa ersättningar som finansierar anläggande av gator, vägar och andra allmänna platser enligt PBL 6 kap. 40 § 1 st. Om kommunen avtalar om s.k. medfinansieringsersättning enligt PBL 6 kap 40 § 2 st. så kan även sådan ersättning särredovisas. Bokför inte på kontot • Gatukostnadsersättningar som tas ut i enlighet med 6 kap 24-27 §§ PBL redovisas på konto 3121 Gatukostnadsersättningar (PBL). • Privata bidrag avsedda att finansiera investeringar där inget egentligt affärsförhållande föreligger redovisas på konto 352 Bidrag från privata aktörer. • Offentliga bidrag avsedda att finansiera investeringar redovisas på konto 357 Offentliga bidrag (investeringar). • Försäljn","Övriga ersättningar, exploateringsverksamhet",""
"a379","379","Försäljning tomträtter","liability_non_current",False,"På detta konto redovisas försäljningen av tomträtter, som redovisats som tillgång på konto 149 Tomträttsmark m.m.","Försäljning tomträtter",""
"a381","381","Försäljning av maskiner och inventarier","liability_non_current",False,"Saldot på detta konto är den realisationsvinst som uppstått av försäljningen och sammanfattar redovisningen på underkonto 3811 och 3812. Observera att om det uppstår en realisationsförlust ska den redovisas på konto 781.","Försäljning av maskiner och inventarier",""
"a3811","3811","Försäljningspris, maskiner och inventarier","liability_non_current",False,"På detta konto redovisas försäljningspriset för inventarier och maskiner i de fall försäljningsintäkten för tillgången överstiger det bokförda värdet. Försäljningspriset för maskiner och inventarier efterfrågas av SCB i RS.","Försäljningspris, maskiner och inventarier",""
"a3812","3812","Bokfört värde, maskiner och inventarier","liability_non_current",False,"På detta konto debiteras anskaffningsvärdet av försålda tillgångar och krediteras för de ackumulerade avskrivningarna i de fall försäljningsintäkten för tillgången överstiger det bokförda värdet. Saldot visar det bokförda värdet.","Bokfört värde, maskiner och inventarier",""
