id,code,name,parent_id:id,type,user_type:id,reconcile,"tax_ids:id","chart_template_id:id"
k2_7383,7383,"Kostnader för fria resor till och från arbetsplatsen ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7384,7384,"Kostnader för fria eller subventionerade arbetskläder ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7385,7385,"Kostnader för fri bil ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7386,7386,"Subventionerad ränta ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7387,7387,"Kostnader för lånedatorer ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7388,7388,"Anställdas ersättning för erhållna förmåner ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7389,7389,"Övriga kostnader för förmåner ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7390,7390,"Övriga kostnadsersättningar och förmåner ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7391,7391,"Kostnad för trängselskatteförmån","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7392,7392,"Kostnad för förmån av hushållsnära tjänster","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7400,7400,"Pensionskostnader (gruppkonto) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7410,7410,"Pensionsförsäkringspremier ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7411,7411,"Premier för kollektiva pensionsförsäkringar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7412,7412,"Premier för individuella pensionsförsäkringar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7418,7418,"Återbäring från försäkringsföretag ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7420,7420,"Förändring av pensionsskuld ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7430,7430,"Avdrag för räntedel i pensionskostnad ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7440,7440,"Förändring av pensionsstiftelsekapital ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7441,7441,"Avsättning till pensionsstiftelse ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7448,7448,"Gottgörelse från pensionsstiftelse ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7460,7460,"Pensionsutbetalningar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7461,7461,"Pensionsutbetalningar till f.d. kollektivanställda ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7462,7462,"Pensionsutbetalningar till f.d. tjänstemän ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7463,7463,"Pensionsutbetalningar till f.d. företagsledare ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7470,7470,"Förvaltnings- och kreditförsäkringsavgifter ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7490,7490,"Övriga pensionskostnader ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7500,7500,"Sociala och andra avgifter enligt lag och avtal (gruppkonto) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7510,7510,"Lagstadgade sociala avgifter ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7511,7511,"Sociala avgifter för löner och ersättningar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7512,7512,"Sociala avgifter för förmånsvärden ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7515,7515,"Sociala avgifter på skattepliktiga kostnadsersättningar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7516,7516,"Sociala avgifter på arvoden ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7518,7518,"Sociala avgifter på bruttolöneavdrag m.m. ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7519,7519,"Sociala avgifter för semester- och löneskulder ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7520,7520,"Arbetsgivaravgifter (nya pensionssystemet) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7521,7521,"Arbetsgivaravgifter för löner och ersättningar (nya pensionssystemet) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7522,7522,"Arbetsgivaravgifter för förmånsvärden (nya pensionssystemet) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7525,7525,"Arbetsgivaravgifter på skattepliktiga kostnadsersättningar (nya pensionssystemet) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7526,7526,"Arbetsgivaravgifter på arvoden (nya pensionssystemet) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7528,7528,"Arbetsgivaravgifter på bruttolöneavdrag m.m. (nya pensionssystemet) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7529,7529,"Arbetsgivaravgifter för semester- och löneskulder (nya pensionssystemet) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7530,7530,"Särskild löneskatt ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7531,7531,"Särskild löneskatt för vissa försäkringsersättningar m.m. ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7532,7532,"Särskild löneskatt pensionskostnader, deklarationspost","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7533,7533,"Särskild löneskatt för pensionskostnader ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7550,7550,"Avkastningsskatt på pensionsmedel ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7560,7560,"Arbetsgivaravgifter under 26 år","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7570,7570,"Premier för arbetsmarknadsförsäkringar ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7571,7571,"Arbetsmarknadsförsäkringar","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7572,7572,"Arbetsmarknadsförsäkringar pensionsförsäkringspremier, deklarationspost","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7580,7580,"Gruppförsäkringspremier ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7581,7581,"Grupplivförsäkringspremier ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7582,7582,"Gruppsjukförsäkringspremier ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7583,7583,"Gruppolycksfallsförsäkringspremier ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7589,7589,"Övriga gruppförsäkringspremier ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7590,7590,"Övriga sociala och andra avgifter enligt lag och avtal ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7600,7600,"Övriga personalkostnader (gruppkonto) ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7610,7610,"Utbildning ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7620,7620,"Sjuk- och hälsovård ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7621,7621,"Sjuk- och hälsovård, avdragsgill ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7622,7622,"Sjuk- och hälsovård, ej avdragsgill ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7623,7623,"Sjukvårdsförsäkring, ej avdragsgill","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7630,7630,"Personalrepresentation ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7631,7631,"Personalrepresentation, avdragsgill ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7632,7632,"Personalrepresentation, ej avdragsgill ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7650,7650,"Sjuklöneförsäkring ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7670,7670,"Förändring av personalstiftelsekapital ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7671,7671,"Avsättning till personalstiftelse ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7678,7678,"Gottgörelse från personalstiftelse ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7690,7690,"Övriga personalkostnader ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7691,7691,"Personalrekrytering ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7692,7692,"Begravningshjälp ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7693,7693,"Fritidsverksamhet ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
k2_7699,7699,"Övriga personalkostnader ","38k2","other","account.data_account_type_expense","false",bI,l10n_se.b
39k2,3.9,Av- och nedskrivningar av materiella och immateriella anläggningstillgångar,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_7710,7710,"Nedskrivningar av immateriella anläggningstillgångar ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7720,7720,"Nedskrivningar av byggnader och mark ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7730,7730,"Nedskrivningar av maskiner och inventarier ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
310k2,3.10,Nedskrivningar av omsättningstillgångar utöver normala nedskrivningar,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_7740,7740,"Nedskrivningar av vissa omsättningstillgångar ","310k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7760,7760,"Återföring av nedskrivningar av immateriella anläggningstillgångar ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7770,7770,"Återföring av nedskrivningar av byggnader och mark ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7780,7780,"Återföring av nedskrivningar av maskiner och inventarier ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7790,7790,"Återföring av nedskrivningar av vissa omsättningstillgångar ","310k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7810,7810,"Avskrivningar på immateriella anläggningstillgångar ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7811,7811,"Avskrivningar på balanserade utgifter ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7812,7812,"Avskrivningar på koncessioner m.m. ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7813,7813,"Avskrivningar på patent ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7814,7814,"Avskrivningar på licenser ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7815,7815,"Avskrivningar på varumärken ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7816,7816,"Avskrivningar på hyresrätter ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7817,7817,"Avskrivningar på goodwill ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7819,7819,"Avskrivningar på övriga immateriella anläggningstillgångar ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7820,7820,"Avskrivningar på byggnader och markanläggningar ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7821,7821,"Avskrivningar på byggnader ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7824,7824,"Avskrivningar på markanläggningar ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7829,7829,"Avskrivningar på övriga byggnader ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7830,7830,"Avskrivningar på maskiner och inventarier ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7831,7831,"Avskrivningar på maskiner och andra tekniska anläggningar ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7832,7832,"Avskrivningar på inventarier och verktyg ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7833,7833,"Avskrivningar på installationer ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7834,7834,"Avskrivningar på bilar och andra transportmedel ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7835,7835,"Avskrivningar på datorer ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7836,7836,"Avskrivningar på leasade tillgångar ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7839,7839,"Avskrivningar på övriga maskiner och inventarier ","39k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7840,7840,"Avskrivningar på förbättringsutgifter på annans fastighet","39k2","other","account.data_account_type_expense","false",,l10n_se.b
311k2,3.11,Övriga rörelsekostnader,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_7940,7940,"Orealiserad positiv värdeförändring på säkringsinstrument ","311k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7960,7960,"Valutakursförluster på fordringar och skulder av rörelsekaraktär ","311k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7970,7970,"Förlust vid avyttring av immateriella och materiella anläggningstillgångar ","311k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7971,7971,"Förlust vid avyttring av immateriella anläggningstillgångar ","311k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7972,7972,"Förlust vid avyttring av byggnader och mark ","311k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7973,7973,"Förlust vid avyttring av maskiner och inventarier ","311k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_7990,7990,"Övriga rörelsekostnader ","311k2","other","account.data_account_type_expense","false",,l10n_se.b
312k2,3.12,Resultat från andelar i koncernföretag,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8010,8010,"Utdelning på andelar i koncernföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8012,8012,"Utdelning på andelar i dotterföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8013,8013,"Utdelning på andelar i andra koncernföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8014,8014,"Koncernbidrag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8016,8016,"Insatsemission, koncernföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8019,8019,"Övriga utdelningar på andelar i koncernföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8020,8020,"Resultat vid försäljning av andelar i koncernföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8022,8022,"Resultat vid försäljning av andelar i dotterföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8023,8023,"Resultat vid försäljning av andelar i andra koncernföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8030,8030,"Resultatandelar från handelsbolag (dotterföretag) ","312k2","other","account.data_account_type_income","false",,l10n_se.b
316k2,3.16,Nedskrivningar av finansiella anläggningstillgångar och kortfristiga placeringar,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8070,8070,"Nedskrivningar av andelar i och långfristiga fordringar hos koncernföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8072,8072,"Nedskrivningar av andelar i dotterföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8073,8073,"Nedskrivningar av andelar i andra koncernföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8076,8076,"Nedskrivningar av långfristiga fordringar hos moderföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8077,8077,"Nedskrivningar av långfristiga fordringar hos dotterföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8078,8078,"Nedskrivningar av långfristiga fordringar hos andra koncernföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8080,8080,"Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos koncernföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8082,8082,"Återföringar av nedskrivningar av andelar i dotterföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8083,8083,"Återföringar av nedskrivningar av andelar i andra koncernföretag","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8086,8086,"Återföringar av nedskrivningar av långfristiga fordringar hos moderföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8087,8087,"Återföringar av nedskrivningar av långfristiga fordringar hos dotterföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8088,8088,"Återföringar av nedskrivningar av långfristiga fordringar hos andra koncernföretag ","312k2","other","account.data_account_type_income","false",,l10n_se.b
313k2,3.13,Resultat från andelar i intresseföretag,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8110,8110,"Utdelning på andelar i intresseföretag ","313k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8112,8112,"Utdelningar från intresseföretag ","313k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8116,8116,"Insatsemission, intresseföretag ","313k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8120,8120,"Resultat vid försäljning av andelar i intresseföretag ","313k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8130,8130,"Resultatandelar från handelsbolag (intresseföretag) ","313k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8170,8170,"Nedskrivningar av andelar i och långfristiga fordringar hos intresseföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8171,8171,"Nedskrivningar av andelar i intresseföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8172,8172,"Nedskrivningar av långfristiga fordringar hos intresseföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8180,8180,"Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos intresseföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8181,8181,"Återföringar av nedskrivningar av andelar i intresseföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8182,8182,"Återföringar av nedskrivningar av långfristiga fordringar hos intresseföretag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
314k2,3.14,Resultat från övriga anläggningstillgångar,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8210,8210,"Utdelningar på andelar i andra företag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8212,8212,"Utdelningar, övriga företag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8216,8216,"Insatsemissioner, övriga företag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8220,8220,"Resultat vid försäljning av värdepapper i och långfristiga fordringar hos andra företag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8221,8221,"Resultat vid försäljning av andelar i andra företag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8222,8222,"Resultat vid försäljning av långfristiga fordringar hos andra företag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8223,8223,"Resultat vid försäljning av derivat (långfristiga värdepappersinnehav) ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8230,8230,"Valutakursdifferenser på långfristiga fordringar ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8231,8231,"Valutakursvinster på långfristiga fordringar ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8236,8236,"Valutakursförluster på långfristiga fordringar ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8240,8240,"Resultatandelar från handelsbolag (andra företag) ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8250,8250,"Ränteintäkter från långfristiga fordringar hos och värdepapper i andra företag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8251,8251,"Ränteintäkter från långfristiga fordringar","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8252,8252,"Ränteintäkter från övriga värdepapper ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8254,8254,"Skattefria ränteintäkter, långfristiga tillgångar","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8260,8260,"Ränteintäkter från långfristiga fordringar hos koncernföretag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8261,8261,"Ränteintäkter från långfristiga fordringar hos moderföretag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8262,8262,"Ränteintäkter från långfristiga fordringar hos dotterföretag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8263,8263,"Ränteintäkter från långfristiga fordringar hos andra koncernföretag ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8270,8270,"Nedskrivningar av innehav av andelar i och långfristiga fordringar hos andra företag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8271,8271,"Nedskrivningar av andelar i andra företag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8272,8272,"Nedskrivningar av långfristiga fordringar hos andra företag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8273,8273,"Nedskrivningar av övriga värdepapper hos andra företag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8280,8280,"Återföringar av nedskrivningar av andelar i och långfristiga fordringar hos andra företag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8281,8281,"Återföringar av nedskrivningar av andelar i andra företag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8282,8282,"Återföringar av nedskrivningar av långfristiga fordringar hos andra företag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8283,8283,"Återföringar av nedskrivningar av övriga värdepapper i andra företag ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8290,8290,"Orealiserade värdeförändringar på anläggningstillgångar ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8291,8291,"Orealiserade värdeförändringar på anläggningstillgångar ","314k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8295,8295,"Orealiserade värdeförändringar på derivatinstrument ","314k2","other","account.data_account_type_income","false",,l10n_se.b
315k2,3.15,Övriga ränteintäkter och liknande resultatposter,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8310,8310,"Ränteintäkter från omsättningstillgångar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8311,8311,"Ränteintäkter från bank ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8312,8312,"Ränteintäkter från kortfristiga placeringar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8313,8313,"Ränteintäkter från kortfristiga fordringar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8314,8314,"Skattefria ränteintäkter ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8317,8317,"Ränteintäkter för dold räntekompensation ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8319,8319,"Övriga ränteintäkter från omsättningstillgångar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8320,8320,"Orealiserade värdeförändringar på omsättningstillgångar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8321,8321,"Orealiserade värdeförändringar på omsättningstillgångar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8325,8325,"Orealiserade värdeförändringar på derivatinstrument (oms.-tillg.) ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8330,8330,"Valutakursdifferenser på kortfristiga fordringar och placeringar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8331,8331,"Valutakursvinster på kortfristiga fordringar och placeringar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8336,8336,"Valutakursförluster på kortfristiga fordringar och placeringar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8340,8340,"Utdelningar på kortfristiga placeringar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8350,8350,"Resultat vid försäljning av kortfristiga placeringar ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8360,8360,"Övriga ränteintäkter från koncernföretag ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8361,8361,"Övriga ränteintäkter från moderföretag ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8362,8362,"Övriga ränteintäkter från dotterföretag ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8363,8363,"Övriga ränteintäkter från andra koncernföretag ","315k2","other","account.data_account_type_income","false",,l10n_se.b
k2_8370,8370,"Nedskrivningar av kortfristiga placeringar ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8380,8380,"Återföringar av nedskrivningar av kortfristiga placeringar ","316k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8390,8390,"Övriga finansiella intäkter ","315k2","other","account.data_account_type_income","false",,l10n_se.b
317k2,3.17,Räntekostnader och liknande resultatposter,k2_3,view,account.data_account_type_view,,,l10n_se.b
k2_8400,8400,"Räntekostnader (gruppkonto) ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8410,8410,"Räntekostnader för långfristiga skulder ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8411,8411,"Räntekostnader för obligations-, förlags- och konvertibla lån ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8412,8412,"Räntedel i årets pensionskostnad ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8413,8413,"Räntekostnader för checkräkningskredit ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8414,8414,"Räntekostnader för byggnadskreditiv ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8415,8415,"Räntekostnader för andra skulder till kreditinstitut ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8417,8417,"Räntekostnader för dold räntekompensation m.m. ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8418,8418,"Avdragspost för räntesubventioner ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8419,8419,"Övriga räntekostnader för långfristiga skulder ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8420,8420,"Räntekostnader för kortfristiga skulder ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8421,8421,"Räntekostnader till kreditinstitut ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8422,8422,"Dröjsmålsräntor för leverantörsskulder ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8423,8423,"Räntekostnader för skatter och avgifter ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8429,8429,"Övriga räntekostnader för kortfristiga skulder ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8430,8430,"Valutakursdifferenser på skulder ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8431,8431,"Valutakursvinster på skulder ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8436,8436,"Valutakursförluster på skulder ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8440,8440,"Erhållna räntebidrag ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8450,8450,"Orealiserade värdeförändringar på skulder ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8451,8451,"Orealiserade värdeförändringar på skulder ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8455,8455,"Orealiserade värdeförändringar på säkringsinstrument ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8460,8460,"Räntekostnader till koncernföretag ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8461,8461,"Räntekostnader till moderföretag ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8462,8462,"Räntekostnader till dotterföretag ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8463,8463,"Räntekostnader till andra koncernföretag ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8480,8480,"Aktiverade ränteutgifter ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8490,8490,"Övriga skuldrelaterade poster ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
k2_8491,8491,"Erhållet ackord på skulder till kreditinstitut m.m. ","317k2","other","account.data_account_type_expense","false",,l10n_se.b
